CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
GBLHM,Oako Beach,Undetermined,,Locality,Populated Place,UNP,54ae6945bef911d892e2080020a0f4c9,51.149722,-99.847222,7-25-17W,Manitoba,50000,1998-05-25,Manitoba-Sustainable Development
GATXC,Oakview,Undetermined,,Locality,Populated Place,UNP,fa88906bbeed11d892e2080020a0f4c9,51.086667,-98.634722,1-24-9-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GATXE,Oakville,Undetermined,,Local Urban District,Populated Place,UNP,fa8ed1fcbeed11d892e2080020a0f4c9,49.929444,-98.003889,18-11-4-W,Manitoba,1000000,1999-02-22,Manitoba-Sustainable Development
GATXK,Oberon,Undetermined,,Locality,Populated Place,UNP,fa9e625ebeed11d892e2080020a0f4c9,50.0475,-99.483611,29-12-15-W,Manitoba,250000,1947-11-04,Manitoba-Sustainable Development
GBTFA,Obushkudayang,Undetermined,,Indian Reserve,Administrative Area,IR,3e1291505314418b82ab46a42d3026de,51.770214,-98.514574,,Manitoba,50000,2017-06-20,Indigenous and Northern Affairs Canada
GATYH,Ochre Beach,Undetermined,,Community,Populated Place,UNP,fc9cca7dbeed11d892e2080020a0f4c9,51.127222,-99.791667,4-25-17-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GATYM,Ochre River,Undetermined,,Rural Municipality,Administrative Area,MUN2,fcb2ea90beed11d892e2080020a0f4c9,51.000278,-99.666667,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GATYL,Ochre River,Undetermined,,Local Urban District,Populated Place,UNP,fcaca8ffbeed11d892e2080020a0f4c9,51.062222,-99.78,10-24-17-W,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GATYW,Odanah,Undetermined,,Rural Municipality,Administrative Area,MUN2,fdb406e8beed11d892e2080020a0f4c9,50.133333,-99.75,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GZACG,Odei River,Undetermined,,Indian Reserve,Administrative Area,IR,b9f8d4adcd654e53b48a753fb5f139e2,55.882958,-98.115593,,Manitoba,50000,2007-06-13,Indigenous and Northern Affairs Canada
GATZF,Odhill,Undetermined,,Locality,Populated Place,UNP,fddf83bebeed11d892e2080020a0f4c9,55.1075,-98.225,36-70-6-W,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GATZQ,Ogilvie,Undetermined,,Locality,Populated Place,UNP,fec96e93beed11d892e2080020a0f4c9,50.298333,-99.077222,20-15-12-W,Manitoba,250000,1993-06-30,Manitoba-Sustainable Development
GBSPW,Ohpahahpiskow Sakahegan,Undetermined,,Indian Reserve,Administrative Area,IR,96cb4af53add461cae54223b169b243b,55.832249,-100.393772,,Manitoba,50000,2010-03-03,Indigenous and Northern Affairs Canada
GAUBT,Okno,Undetermined,,Locality,Populated Place,UNP,031ebf1dbeee11d892e2080020a0f4c9,51.053333,-97.2025,12-24-2-E,Manitoba,250000,1933-12-31,Manitoba-Sustainable Development
GAUCN,Old Altona,Undetermined,,Community,Populated Place,UNP,044f76fbbeee11d892e2080020a0f4c9,49.0925,-97.558889,5-2-1-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAUDE,Old England,Undetermined,,Locality,Populated Place,UNP,0562e2d7beee11d892e2080020a0f4c9,50.122222,-96.909722,,Manitoba,250000,1939-12-12,Manitoba-Sustainable Development
GAUDO,Old Kildonan,Undetermined,,Neighbourhood,Populated Place,UNP,057cfa8bbeee11d892e2080020a0f4c9,49.9575,-97.098889,,Manitoba,50000,1989-11-20,Manitoba-Sustainable Development
GBGKA,Old Tuxedo,Undetermined,,Neighbourhood,Populated Place,UNP,6d41f217bef611d892e2080020a0f4c9,49.871667,-97.208333,,Manitoba,50000,1989-11-20,Manitoba-Sustainable Development
GAUDC,Oldenberg,Undetermined,,Locality,Populated Place,UNP,05554e45beee11d892e2080020a0f4c9,50.018056,-96.014444,"22,27-12-11-E",Manitoba,250000,1978-02-22,Manitoba-Sustainable Development
GAUEJ,Olha,Undetermined,,Locality,Populated Place,UNP,06952155beee11d892e2080020a0f4c9,50.668889,-100.55528,"26,35-19-23-W",Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAUGF,Omineeseenowenik,Undetermined,,Locality,Populated Place,UNP,0a18c9f7beee11d892e2080020a0f4c9,54.149722,-93.500278,,Manitoba,250000,1978-07-06,Manitoba-Sustainable Development
GAUGT,Onah,Undetermined,,Railway Point,Populated Place,UNP,0b255700beee11d892e2080020a0f4c9,49.806944,-99.518056,1-10-16-W,Manitoba,50000,1946-12-03,Manitoba-Sustainable Development
GAUHH,Onanole,Undetermined,,Community,Populated Place,UNP,0c34a429beee11d892e2080020a0f4c9,50.6225,-99.968056,7-19-18-W,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GBIRU,Onanole Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,793510fdbef711d892e2080020a0f4c9,50.636944,-99.851944,13-19-18W,Manitoba,1000000,1994-01-14,Manitoba-Sustainable Development
GBPJX,Opaskwayak Cree Nation 21,Undetermined,,Indian Reserve,Administrative Area,IR,eeb8a1b1bbe211d892e2080020a0f4c9,54.0460032,-100.9473524,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBPJA,Opaskwayak Cree Nation 21A,Undetermined,,Indian Reserve,Administrative Area,IR,ee2eb124bbe211d892e2080020a0f4c9,53.796944,-101.23972,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBSRP,Opaskwayak Cree Nation 21A South,Undetermined,,Indian Reserve,Administrative Area,IR,94dcd00fd4d1486bbcd1f0ae7c512d38,53.719167,-101.221139,,Manitoba,50000,2010-09-02,Indigenous and Northern Affairs Canada
GBPJB,Opaskwayak Cree Nation 21B,Undetermined,,Indian Reserve,Administrative Area,IR,ee34cba5bbe211d892e2080020a0f4c9,53.831667,-101.21944,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBPIY,Opaskwayak Cree Nation 21C,Undetermined,,Indian Reserve,Administrative Area,IR,ee1e3662bbe211d892e2080020a0f4c9,53.823651,-101.2606309,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
